Latitude,Longtitude,Noise (PLdB)
24,-82,86.46529611554776
24,-81,86.55383278382368
24,-80,86.71422668919324
24,-79,86.43524895416319
24,-78,86.56367639820476
24,-77,86.43345829991591
24,-76,85.5690877395966
24,-75,84.09933606271838
24,-74,84.59385367674366
24,-73,84.90348315290993
24,-72,85.48633654614261
24,-71,83.95848084002438
24,-70,84.59724522921414
24,-69,84.8282199554728
24,-68,84.6877276842078
24,-67,84.66104579308137
24,-66,84.05890036656392
24,-65,84.55500913728176
24,-64,85.88182528954891
24,-63,84.97575592826357
24,-62,84.10187435620558
24,-61,84.26910168201607
24,-60,84.51823013452415
24,-59,84.2438634396492
24,-58,83.29792999621
24,-57,82.1361227104116
24,-56,82.1603095386264
24,-55,82.37118916978531
24,-54,82.4183871455587
24,-53,82.21730342664077
25,-144,81.49382586838718
25,-143,81.69241324838303
25,-142,82.19238170051275
25,-141,83.2766796821501
25,-140,83.0076787788222
25,-139,82.9673466782748
25,-138,82.28270752663153
25,-137,81.73481841151819
25,-136,81.73698129470932
25,-135,82.24889544550821
25,-134,81.51498786574884
25,-133,81.1938257055185
25,-132,80.67993943459277
25,-131,80.62105174914065
25,-130,80.62574261710304
25,-129,80.67376582431697
25,-128,80.74716327942956
25,-127,80.70787985890101
25,-126,80.45534608402475
25,-125,79.7906937272255
25,-124,79.51293992900882
25,-123,79.48246996959071
25,-122,79.43799692751253
25,-121,79.46908247375458
25,-120,80.14292766449586
25,-119,80.70442709944976
25,-118,80.78747136856194
25,-117,80.8222611665978
25,-116,80.41130508186559
25,-115,79.91203315561293
25,-114,79.58522722351869
25,-113,79.10969312243448
25,-112,78.43135060840277
25,-111,79.01596744333753
25,-110,78.47689490754098
25,-109,82.56859911681849
25,-108,84.9725534578837
25,-107,86.47736906989417
25,-106,88.13917746915519
25,-105,87.80818593056864
25,-104,88.4803568535576
25,-103,86.17657351366337
25,-102,84.95397743573903
25,-101,88.19936235361496
25,-100,85.66027835179085
25,-99,85.42403333666539
25,-98,87.08514509652039
25,-97,87.72342796245022
25,-96,87.75982631715803
25,-95,87.63813648520754
25,-94,87.33695131759794
25,-93,86.9564156912077
25,-92,87.33240392945288
25,-91,87.05478734124063
25,-90,86.27892791296242
25,-89,86.36949249968929
25,-88,86.85841829423855
25,-87,86.7216193767068
25,-86,86.42540070938449
25,-85,86.02480310260793
25,-84,85.80910042976616
25,-83,85.94884789039304
25,-82,86.57861497466301
25,-81,86.80895509191527
25,-80,86.41914869072667
25,-79,86.33564298037577
25,-78,86.31337027226361
25,-77,85.88831336328457
25,-76,84.65654455764962
25,-75,83.88085455726258
25,-74,84.35967485412023
25,-73,84.66654647339497
25,-72,84.04621935363473
25,-71,83.66376350984282
25,-70,85.13487443074301
25,-69,83.3865699013586
25,-68,83.80578024298481
25,-67,83.50228439269719
25,-66,83.27701663293422
25,-65,84.0345738658388
25,-64,86.86704617296081
25,-63,86.72494067281029
25,-62,86.06107865275669
25,-61,84.84247284996087
25,-60,84.75317169088041
25,-59,85.10335258473276
25,-58,83.81456552080707
25,-57,82.21441586295362
25,-56,81.5827996618108
25,-55,81.32161508361615
25,-54,82.11045279104896
25,-53,81.93726537583734
26,-144,81.61782704358538
26,-143,81.55197708907315
26,-142,82.20393007004441
26,-141,83.26303371629393
26,-140,82.62482321621529
26,-139,82.655313291272
26,-138,82.51270803054082
26,-137,81.78454052609108
26,-136,81.44040138424666
26,-135,82.19858028441203
26,-134,82.487900525659
26,-133,81.07191016440947
26,-132,81.07184168998691
26,-131,80.76282725811444
26,-130,80.56573527193473
26,-129,80.53505946501357
26,-128,80.2399826971359
26,-127,80.20310148143649
26,-126,79.75915544571008
26,-125,79.42276943463571
26,-124,79.54736283992511
26,-123,79.63225137351034
26,-122,79.57210694953059
26,-121,79.62862724403469
26,-120,79.47005892174768
26,-119,80.05449342230054
26,-118,80.18250374068401
26,-117,79.52342342840598
26,-116,78.85793939716751
26,-115,78.35869876574094
26,-114,78.00402156869984
26,-113,78.05414053354524
26,-112,79.56587205325593
26,-111,78.8253324428832
26,-110,79.61353912209668
26,-109,82.79827820849334
26,-108,84.97491207629628
26,-107,87.6714307778987
26,-106,88.39584125178826
26,-105,86.31863569244507
26,-104,87.0368123929967
26,-103,85.44960709918537
26,-102,84.57590632355524
26,-101,86.22322174350225
26,-100,86.2438719508637
26,-99,85.17429593261937
26,-98,85.85977701918252
26,-97,87.8741106972397
26,-96,87.72745231041333
26,-95,87.80160655971812
26,-94,87.81232406890776
26,-93,87.58784027371867
26,-92,87.13474658646533
26,-91,86.66332189187506
26,-90,86.57006099878822
26,-89,86.73139589637248
26,-88,86.85783739469318
26,-87,86.61944530040547
26,-86,86.17225116740553
26,-85,86.14907901010382
26,-84,86.17529565718438
26,-83,86.28209926411289
26,-82,86.3946542072113
26,-81,86.18697578471603
26,-80,86.7907416711509
26,-79,86.0673123081615
26,-78,85.2581927142049
26,-77,84.4323096535833
26,-76,83.25664223502955
26,-75,82.93705273990791
26,-74,82.60375236507036
26,-73,82.68877480788935
26,-72,82.5397542023349
26,-71,83.33929962286979
26,-70,83.76864814294622
26,-69,84.2916806546143
26,-68,83.97849281258691
26,-67,83.58902382288346
26,-66,83.90031456772934
26,-65,83.8403375716803
26,-64,84.8866608006216
26,-63,84.49747404981115
26,-62,87.15251473873958
26,-61,86.67600714920309
26,-60,86.16733107239125
26,-59,86.08281223934303
26,-58,85.24132166853008
26,-57,84.08004816918509
26,-56,82.80763749431105
26,-55,82.11484360216153
26,-54,81.61519149149481
26,-53,81.92407743433034
27,-144,81.95113287648219
27,-143,81.48448869257174
27,-142,82.26431585653123
27,-141,83.55644254541915
27,-140,82.69818633603444
27,-139,82.44570527750281
27,-138,82.43810764007563
27,-137,82.09800473917122
27,-136,81.64291171854924
27,-135,81.7197437392644
27,-134,82.52656326240391
27,-133,81.64457883594484
27,-132,81.24955372746632
27,-131,80.74645974066883
27,-130,80.44169419941043
27,-129,80.17227968561087
27,-128,79.92531396975474
27,-127,79.48329943405045
27,-126,79.44456451944765
27,-125,79.35165573687566
27,-124,79.54010546116365
27,-123,79.62871732598191
27,-122,79.69275051095505
27,-121,79.56478302820304
27,-120,79.2517900558345
27,-119,78.64223601825377
27,-118,79.3976367166218
27,-117,80.29838628310134
27,-116,79.72807564062583
27,-115,78.93951411911792
27,-114,78.44903689731146
27,-113,78.63743210800618
27,-112,78.98113950660505
27,-111,79.27389513511321
27,-110,79.17722917846584
27,-109,83.9449712166431
27,-108,85.10198583655908
27,-107,87.1380239467176
27,-106,86.37160262558713
27,-105,84.44661685289108
27,-104,84.59989240839022
27,-103,85.84542920131537
27,-102,84.6803118036618
27,-101,85.80883977159917
27,-100,86.29579070027518
27,-99,86.01929310064548
27,-98,85.47809357077878
27,-97,87.85682018604669
27,-96,87.93125549034363
27,-95,87.94116456538478
27,-94,87.7080875821097
27,-93,87.57864119329054
27,-92,87.15734918890928
27,-91,86.99377062984406
27,-90,86.9336066863332
27,-89,87.23599262422776
27,-88,86.59537238553727
27,-87,86.83244344390998
27,-86,86.36909486469426
27,-85,86.27048384127065
27,-84,86.4808178988485
27,-83,86.46580201833432
27,-82,85.76096726190784
27,-81,86.25217254264307
27,-80,85.05068375060712
27,-79,84.42489499492277
27,-78,83.96731877747388
27,-77,83.11055536952122
27,-76,81.99280948959655
27,-75,81.78201949947638
27,-74,81.97090623664256
27,-73,82.44167284768497
27,-72,82.39493030721114
27,-71,82.63888039625189
27,-70,82.29892212713226
27,-69,82.09097624553976
27,-68,81.8706800084512
27,-67,82.03585770854761
27,-66,82.48126677000394
27,-65,82.03610086271499
27,-64,83.74246955932051
27,-63,83.56142803669758
27,-62,83.7344808008906
27,-61,86.6095066116448
27,-60,87.35203345506396
27,-59,87.37029917306292
27,-58,87.42692275025074
27,-57,85.70267172149562
27,-56,83.64006804248032
27,-55,82.76434960292802
27,-54,83.33047804679859
27,-53,82.14646418469536
28,-144,81.39132158201568
28,-143,81.8364289436754
28,-142,81.99495293269756
28,-141,83.36052368759317
28,-140,82.83093895539537
28,-139,82.5487525317863
28,-138,82.47291806576496
28,-137,82.56044620500208
28,-136,82.13439005823042
28,-135,81.76640180398459
28,-134,81.8697406059031
28,-133,81.82119082031498
28,-132,80.68581165244845
28,-131,80.48977135529728
28,-130,80.03006239980174
28,-129,79.88437730431289
28,-128,79.94930157313215
28,-127,79.92162326469841
28,-126,79.697384287913
28,-125,80.04681467301344
28,-124,79.9876452771314
28,-123,79.75697692326519
28,-122,79.23989951421649
28,-121,79.2499605462146
28,-120,79.63585170981611
28,-119,79.36120398440758
28,-118,78.90682200371529
28,-117,79.35808223170747
28,-116,81.03585848609592
28,-115,80.599484904635
28,-114,79.93179351123905
28,-113,79.45139254564998
28,-112,77.90746779147618
28,-111,78.14367552816023
28,-110,80.10890304022047
28,-109,84.5250663177203
28,-108,86.81515575868418
28,-107,87.03661254079935
28,-106,85.82608119302618
28,-105,85.71505517060075
28,-104,83.74960391859692
28,-103,86.49888686940515
28,-102,85.94956075536842
28,-101,84.88586371049766
28,-100,84.9829886022182
28,-99,85.97892389710624
28,-98,84.93666503442027
28,-97,85.89763933431142
28,-96,87.89140976656871
28,-95,88.06397430671525
28,-94,87.80851335051861
28,-93,87.67956903805919
28,-92,87.67579973647076
28,-91,87.37457281785314
28,-90,87.24496904920994
28,-89,86.8851270433421
28,-88,86.804642269237
28,-87,86.3108788029042
28,-86,85.87567553255268
28,-85,85.31601327274316
28,-84,85.87850207657723
28,-83,85.43440782117534
28,-82,85.99879655472905
28,-81,85.80575628290798
28,-80,84.35880511123884
28,-79,83.84764250828977
28,-78,83.37740766926646
28,-77,81.97538608827688
28,-76,81.86385988489184
28,-75,82.23880505040975
28,-74,82.45695303637433
28,-73,81.78410611183867
28,-72,80.46655744219069
28,-71,79.6577591183051
28,-70,79.6698797345902
28,-69,79.8766196726474
28,-68,79.72422566210008
28,-67,80.21773248213441
28,-66,80.64733209827872
28,-65,81.13345083035162
28,-64,81.10186250568948
28,-63,81.88044475739596
28,-62,83.44551645879022
28,-61,83.49685320035493
28,-60,84.89711716240873
28,-59,86.848369863616
28,-58,87.32994819494246
28,-57,87.61144919155069
28,-56,86.77675614928236
28,-55,85.27340455949485
28,-54,83.9869425811348
28,-53,84.10627793535588
29,-144,81.39104658376868
29,-143,81.13316728338809
29,-142,82.05014199306473
29,-141,83.23539631187586
29,-140,82.91496469456669
29,-139,82.66252329824684
29,-138,83.26235633664969
29,-137,83.44152736191951
29,-136,82.40970154449366
29,-135,81.83500832669006
29,-134,81.74792714337408
29,-133,82.07850410545217
29,-132,80.46790583344334
29,-131,80.22623118311049
29,-130,79.78220789909551
29,-129,79.75633843123543
29,-128,79.95140951887102
29,-127,80.24410411156643
29,-126,80.21718070058975
29,-125,79.86093219492629
29,-124,79.24159700058246
29,-123,79.04891197780451
29,-122,78.99605448887137
29,-121,79.24585171460228
29,-120,79.08858938118559
29,-119,78.80969062967654
29,-118,79.27820183720159
29,-117,79.43816264038279
29,-116,79.05396689225861
29,-115,80.8179897611256
29,-114,81.57201577182133
29,-113,78.29503599294189
29,-112,78.22325734935703
29,-111,78.68675711531604
29,-110,81.15168783239542
29,-109,84.1557654782962
29,-108,86.72795891418292
29,-107,86.74698516468612
29,-106,85.97628735764849
29,-105,85.68950558581665
29,-104,84.03596984502826
29,-103,84.96796096555184
29,-102,86.81537625946474
29,-101,84.1849850329183
29,-100,85.74246358422258
29,-99,85.8229395632321
29,-98,85.1312924498184
29,-97,84.4124631746441
29,-96,86.55188185312896
29,-95,87.89026447774508
29,-94,87.9181261865746
29,-93,87.81272594781663
29,-92,87.77639682477513
29,-91,87.42015962862196
29,-90,87.21448868668803
29,-89,87.03866542432257
29,-88,86.59242382957328
29,-87,86.35335500817597
29,-86,86.28838337786306
29,-85,85.93816251237621
29,-84,84.62441261600833
29,-83,86.07158581156091
29,-82,86.55580597309228
29,-81,86.00128190247348
29,-80,84.66105819090313
29,-79,83.98761660261889
29,-78,82.25392743895299
29,-77,82.47545496620386
29,-76,82.21504370546936
29,-75,81.70677404196861
29,-74,81.34736752351014
29,-73,81.29046675441734
29,-72,80.77264784127084
29,-71,80.5812389679636
29,-70,80.55138564294298
29,-69,80.39669427846373
29,-68,80.31004805703101
29,-67,80.44928302887038
29,-66,81.01213567319023
29,-65,81.49101904025258
29,-64,81.88733454257374
29,-63,82.13137551368752
29,-62,81.95570996435916
29,-61,82.23983369407306
29,-60,82.71932548617704
29,-59,83.18949773288861
29,-58,84.80638183934967
29,-57,87.04046897687772
29,-56,87.57705225134579
29,-55,86.91193334830291
29,-54,86.57071050349276
29,-53,85.74760714866086
30,-144,81.00634809149992
30,-143,81.90063358428065
30,-142,81.9490817454261
30,-141,82.03459780690508
30,-140,83.57288622265372
30,-139,82.83070569945698
30,-138,82.7414361091563
30,-137,82.73987623836665
30,-136,82.52565512635792
30,-135,81.85840477935636
30,-134,81.37192521934185
30,-133,81.8837521817055
30,-132,80.81734073612904
30,-131,80.18027218860519
30,-130,79.90715488021456
30,-129,79.88476773702139
30,-128,79.74873829947634
30,-127,79.41454025525604
30,-126,79.37263410914784
30,-125,79.20018790584993
30,-124,79.08841715870709
30,-123,79.01104809094582
30,-122,78.78367228351743
30,-121,78.80102742089952
30,-120,78.92324275277628
30,-119,78.75961651394852
30,-118,78.30217688464953
30,-117,78.4012241082273
30,-116,78.74778783445944
30,-115,79.13526675702934
30,-114,78.53561816546198
30,-113,78.47291581683577
30,-112,79.00883770046455
30,-111,80.17949959144781
30,-110,82.13361270590478
30,-109,83.84345235290829
30,-108,85.10053810626212
30,-107,85.36951758034158
30,-106,86.43874095213069
30,-105,86.0718452620994
30,-104,84.55157368750585
30,-103,83.11713214020102
30,-102,86.304619282869
30,-101,85.5848141735259
30,-100,85.07321493468946
30,-99,85.6191338109718
30,-98,84.77890370035962
30,-97,83.86541798436033
30,-96,84.92808884229666
30,-95,85.49249870497562
30,-94,87.78174499538396
30,-93,87.79701975603552
30,-92,87.53471016787277
30,-91,87.47641032397219
30,-90,87.16580386196651
30,-89,86.94763789033256
30,-88,86.58738598340148
30,-87,86.73790820182185
30,-86,86.64322017437668
30,-85,86.33360987631461
30,-84,85.86165388522559
30,-83,86.26780195230727
30,-82,86.03725164140941
30,-81,85.45533715333494
30,-80,84.79628909527253
30,-79,83.24975956974387
30,-78,83.43918544032957
30,-77,83.6973914549115
30,-76,83.31370521590512
30,-75,81.86521797208077
30,-74,80.33273575057581
30,-73,79.73807230687234
30,-72,79.92983744111714
30,-71,79.89635186588569
30,-70,80.22618265836758
30,-69,80.65751217287377
30,-68,80.56504020018316
30,-67,81.29866085220092
30,-66,82.02225285820985
30,-65,81.4119025199668
30,-64,80.58136108511539
30,-63,80.99306923346552
30,-62,81.13489566964381
30,-61,80.8953873239052
30,-60,81.18750279431272
30,-59,81.45808968419709
30,-58,83.30838112036434
30,-57,84.9528824625693
30,-56,87.21586425186507
30,-55,87.50000009010668
30,-54,87.18751674963207
30,-53,86.44100777946673
31,-144,80.18733277890436
31,-143,80.74501683448273
31,-142,81.65930059339286
31,-141,82.96617540990452
31,-140,82.85081073976006
31,-139,82.87596363855752
31,-138,82.53240059734105
31,-137,82.54637050971121
31,-136,82.54398688823835
31,-135,81.75716622100947
31,-134,81.2317189491448
31,-133,81.68809365738666
31,-132,81.6721126303774
31,-131,79.81503961938733
31,-130,79.75905834860745
31,-129,79.29110512952782
31,-128,79.13272276590072
31,-127,78.98398848583267
31,-126,78.88147215691062
31,-125,78.93316688186613
31,-124,78.83470272905022
31,-123,78.7953681451654
31,-122,78.64532324961817
31,-121,78.66715367563936
31,-120,78.61073473512964
31,-119,78.40806999344231
31,-118,78.61061627861324
31,-117,78.83690105925838
31,-116,78.86130395051924
31,-115,80.16409449463538
31,-114,78.3692738330688
31,-113,78.22087475108461
31,-112,79.30661856118263
31,-111,81.35559574749058
31,-110,82.53807027067502
31,-109,83.98489951768201
31,-108,83.90816931010396
31,-107,84.55239432220824
31,-106,85.66783337267015
31,-105,86.18876017845595
31,-104,84.2278837157437
31,-103,83.66507203571659
31,-102,85.4647608669345
31,-101,85.55340396862866
31,-100,84.7686409726
31,-99,85.3225807876293
31,-98,85.0604975021736
31,-97,83.70386468797278
31,-96,83.97760179030044
31,-95,84.39970028222926
31,-94,84.97821788216382
31,-93,84.63482473693134
31,-92,86.13472646137163
31,-91,86.56711725454619
31,-90,86.771920390916
31,-89,87.00936692936511
31,-88,86.87308695373747
31,-87,86.7565658530141
31,-86,86.56456366522718
31,-85,86.42647335335107
31,-84,86.14144998486876
31,-83,85.59165269725061
31,-82,86.24515060602604
31,-81,84.95419639886396
31,-80,84.73111548607993
31,-79,82.4356904975036
31,-78,83.56105065876977
31,-77,84.22416404308692
31,-76,84.23775009717805
31,-75,83.19931523594781
31,-74,81.38047030476308
31,-73,79.780864354372
31,-72,79.71364184905964
31,-71,79.2897939982133
31,-70,79.89709821269454
31,-69,80.59089572513443
31,-68,80.26822504139984
31,-67,80.79075358362485
31,-66,81.00149377324823
31,-65,82.44581070967683
31,-64,82.44705128481357
31,-63,82.2263844588829
31,-62,82.9779354507715
31,-61,82.22061072270428
31,-60,81.33739807430331
31,-59,81.69319855851896
31,-58,81.46570633767784
31,-57,82.76571838999058
31,-56,87.04531356391269
31,-55,87.48452174162114
31,-54,87.5556847218798
31,-53,87.2899454317224
32,-144,80.33186842517992
32,-143,81.0362882640444
32,-142,80.58063905605516
32,-141,81.84708569498079
32,-140,82.02040995549544
32,-139,82.07220501971625
32,-138,82.7835134411725
32,-137,82.6016610305523
32,-136,82.56675684941627
32,-135,81.8103171373991
32,-134,81.20753711365856
32,-133,81.08828105313565
32,-132,81.12262148836356
32,-131,80.08423257592133
32,-130,78.91040289317189
32,-129,79.21011522114092
32,-128,79.12001343723401
32,-127,79.02468686472318
32,-126,78.84687513135754
32,-125,78.80219910139061
32,-124,78.81572140398205
32,-123,78.9661036060723
32,-122,78.96505245738959
32,-121,78.97825400198577
32,-120,79.13685535012738
32,-119,79.84765068567134
32,-118,81.13705377550977
32,-117,81.85266620414991
32,-116,83.92892978657156
32,-115,78.6742042552016
32,-114,79.72016158598237
32,-113,78.97321961043554
32,-112,80.50735185607553
32,-111,81.5390408586487
32,-110,83.00933972461652
32,-109,82.79771793344072
32,-108,83.87488975359199
32,-107,84.24087021860527
32,-106,84.9349083403421
32,-105,85.03763996466591
32,-104,84.52454266852757
32,-103,83.69766604410152
32,-102,83.69051673027931
32,-101,85.80384542204881
32,-100,85.2075295295771
32,-99,84.89886336137386
32,-98,85.04694447453473
32,-97,84.0706505628838
32,-96,83.51357715050898
32,-95,83.96456680638617
32,-94,84.65456999580398
32,-93,85.01239594085376
32,-92,84.3612313920917
32,-91,84.37021343553218
32,-90,84.70681074853479
32,-89,84.47446712572761
32,-88,85.88462816527743
32,-87,86.48794294938081
32,-86,86.40497233737196
32,-85,86.25653705822421
32,-84,85.15908235656231
32,-83,84.99364878905462
32,-82,85.42143184102639
32,-81,84.63019137507035
32,-80,83.18245971559749
32,-79,83.01106691881392
32,-78,83.58929677999235
32,-77,84.60301339281392
32,-76,83.69842898298324
32,-75,83.09249015081546
32,-74,82.47241700360284
32,-73,81.31549672166364
32,-72,79.72372978557759
32,-71,79.42006365525816
32,-70,79.0042131401876
32,-69,80.13354990964737
32,-68,80.91284739061086
32,-67,81.1130755571721
32,-66,80.77581822698733
32,-65,80.82119035918487
32,-64,81.33993209343399
32,-63,81.28703365808276
32,-62,81.27612530149523
32,-61,81.95338480574004
32,-60,82.72332617164409
32,-59,81.58073187286695
32,-58,81.43406495671377
32,-57,81.61721464432372
32,-56,82.65101425652645
32,-55,86.4022792742209
32,-54,87.46123177124554
32,-53,87.44910663580546
33,-144,80.3337365828653
33,-143,80.63249408603458
33,-142,80.66496173032318
33,-141,81.07123720718678
33,-140,81.65272854221206
33,-139,81.75908154184746
33,-138,81.29479941237395
33,-137,81.65644388199793
33,-136,81.64721047887424
33,-135,81.00093706524319
33,-134,80.31314342846355
33,-133,80.24156604531493
33,-132,80.70368578770102
33,-131,80.43651204318117
33,-130,79.71766399610777
33,-129,79.21849273726619
33,-128,79.00043003327158
33,-127,78.9190987358574
33,-126,78.95980761422331
33,-125,79.10498058659991
33,-124,79.17045544473928
33,-123,79.3174987869611
33,-122,79.54458483465267
33,-121,79.76882232880777
33,-120,80.28039200713307
33,-119,81.3303387641501
33,-118,81.65164296230256
33,-117,82.27896031408719
33,-116,81.82412894195008
33,-115,79.9016628689079
33,-114,80.40793657016796
33,-113,80.13873431880657
33,-112,81.45716215126535
33,-111,82.74829605660561
33,-110,82.50373390981824
33,-109,84.35556452654265
33,-108,84.73866426848298
33,-107,84.13493268198926
33,-106,84.37782259784677
33,-105,85.39802392569528
33,-104,84.4949687485848
33,-103,83.96025377807419
33,-102,82.78399244816602
33,-101,86.12702789994009
33,-100,84.99599940938438
33,-99,84.2761339313542
33,-98,84.75325203695022
33,-97,84.11798512927662
33,-96,83.8328185029211
33,-95,84.24436005778698
33,-94,84.10370498464454
33,-93,83.77487847375119
33,-92,84.01799720844674
33,-91,84.00776225058475
33,-90,84.54988185278609
33,-89,84.36099128682937
33,-88,84.27040621711834
33,-87,85.43866059059589
33,-86,86.47172899289001
33,-85,85.4020877562667
33,-84,85.67484757697201
33,-83,84.71048761152929
33,-82,84.38857668126818
33,-81,83.67405441385648
33,-80,83.22643201620008
33,-79,83.70526546610148
33,-78,84.36628252037144
33,-77,84.31488319814233
33,-76,84.20229343354326
33,-75,83.37629183938415
33,-74,82.89372872303444
33,-73,82.16055670926633
33,-72,80.95100487160354
33,-71,79.16668209651905
33,-70,79.3238151609126
33,-69,79.52734540655985
33,-68,80.61013527922569
33,-67,80.83285832038263
33,-66,80.74520469441381
33,-65,81.10294476110963
33,-64,81.5878079846589
33,-63,82.03735901723186
33,-62,81.86559685243223
33,-61,81.39897352856485
33,-60,81.43729995951713
33,-59,82.11685056334531
33,-58,82.79881674819157
33,-57,81.51424526241891
33,-56,81.274870783893
33,-55,82.63917249833491
33,-54,83.46160062762677
33,-53,84.10691142553256
34,-144,80.26479383296112
34,-143,80.03788963244733
34,-142,79.92833927495641
34,-141,80.39997022901693
34,-140,81.51538270039921
34,-139,81.82878243948497
34,-138,81.35868552216525
34,-137,81.06434544195541
34,-136,81.13784166244884
34,-135,80.87676065810629
34,-134,80.35104949012322
34,-133,80.23579499471421
34,-132,80.65278474322481
34,-131,80.58374402265336
34,-130,80.29236118262787
34,-129,80.06393002345801
34,-128,79.93274445384223
34,-127,79.87998162395962
34,-126,79.83799567257537
34,-125,79.7902604731114
34,-124,80.20950450376334
34,-123,80.76023060419543
34,-122,81.13211883736749
34,-121,81.10492954414201
34,-120,81.3272071246273
34,-119,81.63034928138703
34,-118,81.11497957363927
34,-117,82.35843146185064
34,-116,82.44912738220512
34,-115,81.51934091012563
34,-114,81.506959897592
34,-113,82.16764204327589
34,-112,82.1374405341257
34,-111,84.1650076084153
34,-110,84.7060569727206
34,-109,85.07163387158141
34,-108,84.56691759418652
34,-107,85.0174891733848
34,-106,85.56669480492675
34,-105,85.14679685746827
34,-104,84.69196672516705
34,-103,84.09643002628259
34,-102,82.58466742035748
34,-101,86.5203428632071
34,-100,84.28063230195833
34,-99,83.94164522314566
34,-98,84.36800253154185
34,-97,84.40343876341836
34,-96,84.06824886249356
34,-95,83.91656790273139
34,-94,83.98010299730055
34,-93,83.64836543290954
34,-92,84.03910545729524
34,-91,84.70051285854845
34,-90,85.26473640911863
34,-89,85.10227956853419
34,-88,85.41349951583317
34,-87,85.95204611160017
34,-86,85.81706911207317
34,-85,86.09428925795973
34,-84,85.37587973303036
34,-83,84.5739365458956
34,-82,84.4333769604325
34,-81,83.3091705025108
34,-80,82.94475734845155
34,-79,84.28865474382519
34,-78,85.68575822751231
34,-77,85.78146371133002
34,-76,84.96747986728187
34,-75,84.01138788118953
34,-74,84.1737867598416
34,-73,82.6526845934093
34,-72,81.66466663077776
34,-71,80.12712937026039
34,-70,79.59643544949427
34,-69,79.38386907901932
34,-68,80.09530780953953
34,-67,80.78250709437393
34,-66,80.85343271915983
34,-65,80.99466742190228
34,-64,81.04626494346543
34,-63,81.49314700093112
34,-62,81.76653784799085
34,-61,81.56673378633516
34,-60,81.34761021827958
34,-59,80.9382538089754
34,-58,80.85793469060336
34,-57,81.3820926849217
34,-56,82.82293737308979
34,-55,82.91299914341747
34,-54,82.38442381828234
34,-53,82.59163821826601
35,-144,80.51291938998529
35,-143,79.77894264929107
35,-142,79.60982337782623
35,-141,80.58608257698525
35,-140,81.85492999802628
35,-139,81.80131240890083
35,-138,81.57813759131963
35,-137,81.07402690941407
35,-136,81.11972696523418
35,-135,80.85425643965937
35,-134,80.3115738652422
35,-133,80.03977952434226
35,-132,80.53939891851721
35,-131,80.8664069165068
35,-130,80.9490489869024
35,-129,80.73091347968605
35,-128,80.63198563040976
35,-127,80.89938318135663
35,-126,81.1065845305732
35,-125,81.11940243726124
35,-124,81.36198250445537
35,-123,81.51992044068618
35,-122,81.36779580207367
35,-121,81.74806311508635
35,-120,82.19476505934445
35,-119,82.05439943605614
35,-118,82.1197561365224
35,-117,81.87533964246006
35,-116,81.10877623506346
35,-115,81.32270816404368
35,-114,82.49793939702839
35,-113,84.2351098437227
35,-112,83.68048819258857
35,-111,83.18614093477792
35,-110,84.39126531852148
35,-109,84.99559583684409
35,-108,85.24094562330812
35,-107,85.49497947968658
35,-106,86.2185848885646
35,-105,85.97794894989127
35,-104,85.47642747236392
35,-103,84.9709919111189
35,-102,83.08102866391027
35,-101,85.05689081778539
35,-100,85.3290508809658
35,-99,83.94437287543111
35,-98,83.53156038401696
35,-97,84.66740630593631
35,-96,84.35574361625414
35,-95,84.12792752385283
35,-94,84.4711730684239
35,-93,84.04871390925652
35,-92,83.84907738525608
35,-91,84.614703979648
35,-90,85.24821570101443
35,-89,85.20429764822575
35,-88,85.64279465332467
35,-87,85.68191544604284
35,-86,85.98361071191343
35,-85,85.12268081908226
35,-84,84.17959119690491
35,-83,84.90317928004819
35,-82,84.8080649722526
35,-81,83.48914812796332
35,-80,84.25471202608057
35,-79,84.99791363091369
35,-78,85.60450087503344
35,-77,86.06291218952764
35,-76,85.31872992314135
35,-75,84.05715758439759
35,-74,84.254514931572
35,-73,82.87728923329702
35,-72,81.98053389661106
35,-71,81.1577083097695
35,-70,79.83292632896428
35,-69,79.8101262718015
35,-68,80.01295843622333
35,-67,81.11363984676115
35,-66,81.51929501326187
35,-65,81.06509827869131
35,-64,80.96087294864884
35,-63,81.09408239032733
35,-62,81.34352430999976
35,-61,81.63921192662514
35,-60,81.63362592736573
35,-59,82.08617810058081
35,-58,82.13001685736174
35,-57,81.52211035666299
35,-56,80.89005758267345
35,-55,80.65042264373936
35,-54,81.8219811173545
35,-53,83.00977933021717
36,-144,80.57344446667616
36,-143,79.41457252407605
36,-142,79.62111691614453
36,-141,80.06853037281394
36,-140,81.13639326817645
36,-139,81.72564239046156
36,-138,81.80191916754156
36,-137,81.8221924705656
36,-136,81.50792777029648
36,-135,81.08550847506271
36,-134,80.71917124169588
36,-133,80.37128698861056
36,-132,80.86459240778248
36,-131,81.07203624004615
36,-130,81.23738143020785
36,-129,81.28424782804535
36,-128,81.50861029845578
36,-127,81.69175228833979
36,-126,81.49851563423226
36,-125,80.87180798773488
36,-124,80.67855200095417
36,-123,80.8087846929635
36,-122,81.34561070666632
36,-121,81.52429321993299
36,-120,81.25923133184205
36,-119,81.68145398800871
36,-118,83.13515873112839
36,-117,81.3238897652063
36,-116,80.97651110273966
36,-115,80.14867903912759
36,-114,81.87022030797976
36,-113,84.05892385262311
36,-112,84.46202651915675
36,-111,83.5688138051472
